"name","url","cover","rate","category","language","showtime","length","othername","id","label"
"午夜巴塞罗那","http://movie.douban.com/subject/1981242/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p453871779.jpg","7.7","剧情;爱情","英语;西班牙语;加泰罗尼亚语;汉语普通话","2008.0","96.0","情遇巴塞隆纳;情迷巴塞罗那","315f1effb9e7265da64d9b49a1b168af","Movie"
"异次元骇客","http://movie.douban.com/subject/1300282/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1932438619.jpg","8.2","科幻;悬疑;惊悚","英语","1999.0","100.0","十三度凶间;十三度凶兆;13阶梯;十三层楼;第十三层;The 13th Floor","fed7ecc2ee730dab4fd283031e861ee0","Movie"
"她比烟花寂寞","http://movie.douban.com/subject/1293708/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p696205667.jpg","8.4","剧情;音乐;传记","英语","1998.0","121.0","狂恋大提琴;无情荒地有琴天;希拉里与杰基;希拉莉和积琪琳;中断的琴声","1e1d3e36e306d2d4cffe1e7c6d5fd750","Movie"
"艋舺","http://movie.douban.com/subject/3737102/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1521593812.jpg","7.7","剧情","闽南语;汉语普通话","2010.0","140.0","Báng-kah;Meng Xia;Monga","0d26582b72d81f5718b5a0dabdcee69c","Movie"
"星球大战","http://movie.douban.com/subject/1293838/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p847647148.jpg","8.3","动作;科幻;奇幻;冒险","英语","1977.0","121.0","Episode IV - A New Hope","624eeef2f3fc878019a21a87bc072f8a","Movie"
"寒战","http://movie.douban.com/subject/6890730/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1741835010.jpg","7.4","剧情;动作;犯罪","粤语;汉语普通话","2012.0","103.0","Cold War;Cold War 香港警察 两种正义(日)","2d145ebb6027cdbfb751782475c7a79e","Movie"
"河童之夏","http://movie.douban.com/subject/2982823/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1015305516.jpg","8.7","剧情;动画","日语","2007.0","138.0","Kappa no ku to natsu yasumi","0df684b8bb88715d26fc04cb8ff57565","Movie"
"偶滴神啊","http://movie.douban.com/subject/19945757/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1792520018.jpg","8.3","剧情;喜剧","印地语;英语","2012.0","125.0","噢，我的神啊","1c070a4e545216a5c795efa757f59085","Movie"
"奇爱博士","http://movie.douban.com/subject/1322848/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p835946292.jpg","8.7","剧情;喜剧","英语;俄语","1964.0","95.0","奇爱博士或者我如何学会停止恐惧并爱上炸弹;我如何学会停止恐惧并爱上炸弹","b7428923896c4adba33b5e7babe31b65","Movie"
"好家伙","http://movie.douban.com/subject/1292268/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1403069323.jpg","8.3","剧情;喜剧;传记;犯罪","英语;意大利语","1990.0","146.0","盗亦有盗;四海好家伙","771fc838656b9d5a79d170f39e9ad45f","Movie"
"情人","http://movie.douban.com/subject/1291868/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1910917507.jpg","8.0","剧情;爱情;情色;传记","英语;粤语","1992.0","115.0","The Lover","b71f43c271278c11e449fc500ecd2170","Movie"
"布达佩斯大饭店","http://movie.douban.com/subject/11525673/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2178872593.jpg","8.7","剧情;喜剧","英语;法语;德语","2014.0","100.0","布达佩斯大酒店(港);欢迎来到布达佩斯大饭店(台)","03e964567c328af4efcb6af71b64730e","Movie"
"亲爱的","http://movie.douban.com/subject/25798222/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2199507156.jpg","8.4","剧情;家庭","汉语普通话;安徽方言;粤语;陕西方言","2014.0","130.0","亲爱的小孩;打拐;家之亲爱的小孩;Dearest","f8ab5271fe931ee99e133f1bc7accc8b","Movie"
"冰雪奇缘","http://movie.douban.com/subject/4202982/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2166640945.jpg","8.3","喜剧;动画;奇幻;冒险","英语;冰岛语","2014.0","102.0","魔雪奇缘(港);冰雪大冒险;冰雪皇后;白雪皇后;冰雪女王;冰冻公主","6feff93f7c24b5fe29c0a010f99ea4c5","Movie"
"明日边缘","http://movie.douban.com/subject/4746257/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2185073849.jpg","8.1","动作;科幻","英语","2014.0","114.0","异空战士(港);明日边界(台);杀戮轮回;We Mortals Are;All You Need Is Kill","52b7201909fad90ed170495b910fccf1","Movie"
"彗星来的那一夜","http://movie.douban.com/subject/25807345/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2187896711.jpg","8.3","科幻;悬疑;惊悚","英语","2013.0","89.0","相干性;相干效应","6591535b38c73b8d406895ca92ef093c","Movie"
"无人区","http://movie.douban.com/subject/3804891/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2159072475.jpg","8.1","剧情;犯罪;西部","汉语普通话;陕西方言;甘肃方言","2013.0","117.0","No Man's Land;Western Sunshine","ea6ee9c232054ca4f141ef77a21d7442","Movie"
"她","http://movie.douban.com/subject/6722879/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2166850749.jpg","8.3","剧情;爱情;科幻","英语","2013.0","126.0","云端情人(台);触不到的她(港)","5689b7f131677795e7ec4e73f0edb0f7","Movie"
"X战警：逆转未来","http://movie.douban.com/subject/10485647/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2181156848.jpg","8.2","动作;科幻;冒险","英语;越南语;法语","2014.0","129.0","变种特攻：未来同盟战(港);X战警：未来昔日(台);X战警前传2：未来过去的日子;X战警前传2：未来昔日","3b04bd4f63dc7ce7ccedce0a0ed00507","Movie"
"辩护人","http://movie.douban.com/subject/21937445/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2158166535.jpg","9.1","剧情","韩语","2013.0","127.0","逆权大状(港);正义辩护人(台);The Attorney","2a6b648add0d9f8180e53938b9e6c4e7","Movie"
"少年时代","http://movie.douban.com/subject/2209575/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2187391526.jpg","8.5","剧情;家庭","英语;西班牙语","2014.0","166.0","年少时代(台);我们都是这样长大的(港);少年12年;十二年;The 12-Year Movie;Growing Up","9288d461a72e6a74bd4324ea728f04c4","Movie"
"素媛","http://movie.douban.com/subject/21937452/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2118532944.jpg","9.0","剧情;家庭","韩语","2013.0","123.0","许愿;希望：为爱重生(台);So-won;Hope","efd7d22a5a10575242581fced350586d","Movie"
"夜行者","http://movie.douban.com/subject/25750969/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2203693875.jpg","8.2","惊悚;犯罪","英语","2014.0","117.0","独家腥闻(台);头条杀机(港);夜行人;Night Call","44b43adffb5951855ce0dff97f83c72b","Movie"
"霍比特人2：史矛革之战","http://movie.douban.com/subject/11606328/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2166784595.jpg","8.1","动作;奇幻;冒险","英语","2014.0","161.0","Part 2","ecdb552274719b269c538c7986f4b6a2","Movie"
"白日梦想家","http://movie.douban.com/subject/2133323/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2160195181.jpg","8.2","剧情;喜剧;冒险","英语","2013.0","114.0","发梦王大历险(港);白日梦冒险王(台);奇幻冒险家;梦里乾坤;沃尔特·米蒂的秘密生活;白日密语","b5cddbd613ef5d1b74cb7f7768145a07","Movie"
"奇怪的她","http://movie.douban.com/subject/24879820/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2162863558.jpg","8.3","喜剧;奇幻","韩语","2014.0","124.0","奇怪的女人;可疑的她;Miss Granny","3b4cf97215e40f4142c7050681318578","Movie"
"哪啊哪啊神去村","http://movie.douban.com/subject/24741412/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2214469584.jpg","8.5","剧情;喜剧","日语","2014.0","116.0","哪啊哪啊～神去村(台);恋上春树(港);WOOD JOB！哪啊哪啊神去村;神去村日常","c69eab220ab0cd267f5ef6ab52f4327e","Movie"
"少年斯派维的奇异旅行","http://movie.douban.com/subject/6985803/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1977727734.jpg","8.5","剧情;家庭;冒险","英语","2013.0","105.0","天才少年的奇妙旅程(港);TS奇旅记;惊为天人的小斯匹维特;奇异青年斯皮维特;The Young and Prodigious Spivet","6b116128bb6ed7c74a5b794d40163ad8","Movie"
"菲利普船长","http://movie.douban.com/subject/4116480/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2055407162.jpg","8.1","剧情;传记;犯罪;冒险","英语;索马里语","2013.0","134.0","盗海狙击(港);怒海劫(台);怒海求生(港);菲利普斯船长","20697a9b26835b0f86d2115874854811","Movie"
"极速风流","http://movie.douban.com/subject/6803494/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2184896158.jpg","8.8","剧情;传记;运动","英语;意大利语;德语;法语;西班牙语;日语","2013.0","123.0","一级双雄(港);决战终点线(台);F1双雄;冲刺;极速冲刺;竞速风流","0d29b15b37bb49de3e75432c6e7ed250","Movie"
"如父如子","http://movie.douban.com/subject/10571509/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2154079590.jpg","8.3","剧情;家庭","日语","2013.0","120.0","谁调换了我的父亲(港);我的意外爸爸(台);有其父必有其子;然后变成爸爸;Like Father, Like Son;Tel Père, Tel Fils;Soshite Chichi Ni Naru","97e4fd3e134c7f0035f9be5d66f03cf2","Movie"
"真实的谎言","http://movie.douban.com/subject/1292553/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p593397572.jpg","8.0","喜剧;动作","英语;德语;阿拉伯语;法语","1994.0","141.0","真实谎言;魔鬼大帝：真实的谎言","ae988264a454958d62a51936836cb41b","Movie"
"暴力街区","http://movie.douban.com/subject/1292326/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1542714672.jpg","8.0","动作;犯罪","法语","2004.0","84.0","暴力特区(台);B13区;13区;13th District","d59a6561576867f69b78c6d04d3211fd","Movie"
"赛末点","http://movie.douban.com/subject/1433577/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p643346980.jpg","8.0","剧情;爱情;悬疑","英语","2005.0","124.0","迷失决胜分;爱情决胜点;赛点","3e0660586a69a45413961dfc6e41cef8","Movie"
"四月物语","http://movie.douban.com/subject/1292371/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2107289058.jpg","8.1","爱情","日语","1998.0","67.0","April Story","e708004b29c8eb738176d1962fb54bb4","Movie"
"平常的心","http://movie.douban.com/subject/6776051/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2180543688.jpg","8.3","剧情;爱情;同性","英语","2014.0","133.0","平常心;常人之心(台)","805ccc8562bf057fa058cbca96bfdfbf","Movie"
"附注：我爱你","http://movie.douban.com/subject/1920796/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2223565014.jpg","8.1","剧情;爱情","英语","2007.0","126.0","P.S. 我爱你;留给最爱的情书;附言：我爱你;再说十次我爱你;爱你千万遍","2560d5a556b2da731b9e87a4a0a0cb56","Movie"
"妈咪","http://movie.douban.com/subject/25745651/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2204888387.jpg","8.1","剧情;家庭","法语","2014.0","140.0","亲爱妈咪(台);慈母多恶儿(港)","5c90900749d4f96be6262dda9f491c0f","Movie"
"银翼杀手","http://movie.douban.com/subject/1291839/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p868550285.jpg","8.1","剧情;科幻;惊悚","英语;德语;粤语;日语;匈牙利语","1982.0","117.0","公元2020;叛狱追杀令;刀刃警探","40329c5f7acd0dbc8935317699bd030c","Movie"
"普罗旺斯的夏天","http://movie.douban.com/subject/25858604/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2176944875.jpg","8.2","剧情","法语","2014.0","105.0","米斯特拉尔说;南部风暴预警;Our Summer in Provence","e8dd24730a97053ea9ea8db8bdfe8298","Movie"
"天生杀人狂","http://movie.douban.com/subject/1292229/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1640827366.jpg","8.0","剧情;动作;爱情;惊悚;犯罪","英语;纳瓦霍语;日语","1994.0","118.0","闪灵杀手;天生杀手","5f19c82827869187bbcf943878e8d1da","Movie"
"转山","http://movie.douban.com/subject/5318669/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1254068777.jpg","8.0","剧情;冒险","汉语普通话;藏语","2011.0","90.0","KORA;One Mile Above","46f6b4c737388a2ffc0e34c444b28e13","Movie"
"七磅","http://movie.douban.com/subject/2969282/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p729808513.jpg","8.1","剧情","英语;西班牙语","2008.0","123.0","七生有幸(台);救人七命(港);七面人生;七重天","90a774b885144262fae97bbf35ae5bc5","Movie"
"点球成金","http://movie.douban.com/subject/3023164/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1393286611.jpg","8.1","剧情;传记;运动","英语","2011.0","133.0","魔球(港;台);钱与球;金球","1e8a534c5fe75afb9501c46427472218","Movie"
"星球大战前传1：幽灵的威胁","http://movie.douban.com/subject/1294362/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1191871905.jpg","8.0","动作;科幻;奇幻;冒险","英语","1999.0","136.0","星球大战第一集：幽灵的威胁;星球大战前传I：魅影危机(港);星际大战首部曲：威胁潜伏(台);星战前传之魅影危机","41b0158a3c8419d097075863ea0e6e79","Movie"
"谜一样的双眼","http://movie.douban.com/subject/4066125/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p452819688.jpg","8.3","剧情;爱情;悬疑","西班牙语","2009.0","129.0","他们眼中的秘密;谜情追凶(港);謎樣的雙眼;The Secret in Their Eyes","59777a3d11a0b143ca6c6c63b2c54b99","Movie"
"海鸥食堂","http://movie.douban.com/subject/1892578/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p540502836.jpg","8.3","剧情;喜剧","日语;芬兰语","2006.0","102.0","海鸥餐厅;Ruokala Lokki;Kamome Diner;Kamome Shokudo","0e062fa6d6390c9044fba7f7679d9449","Movie"
"回家的路","http://movie.douban.com/subject/6080840/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2161532134.jpg","8.5","剧情;家庭;犯罪","韩语","2013.0","130.0","Way Back Home","bdd4cb0c7592f4b4ff30b361f0a7bba5","Movie"
"美女与野兽","http://movie.douban.com/subject/1297995/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p2238467474.jpg","8.2","喜剧;爱情;动画;歌舞;奇幻","英语;法语","1991.0","84.0","美女与野兽3D","201f197a97ab3e95c0a8f74433471731","Movie"
"未知死亡","http://movie.douban.com/subject/3397503/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p480880157.jpg","8.0","剧情;动作;爱情;悬疑;惊悚","北印度语","2008.0","183.0","凶心人在宝莱坞;宝莱坞记忆拼图","c0f547a51e5420c034846d2ce89c06ee","Movie"
"盗火线","http://movie.douban.com/subject/1295686/","http://img4.douban.com/lpic/s1458637.jpg","8.3","剧情;惊悚;犯罪","英语;西班牙语","1995.0","170.0","烈火悍将;热力;穷追不舍;狂热","e726356e39ecfe0dd4919cf08c1b4512","Movie"
"星球大战前传3：西斯的复仇","http://movie.douban.com/subject/1309078/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p533908031.jpg","8.1","动作;科幻;奇幻;冒险","英语","2005.0","140.0","星球大战第三集：西斯的复仇;星球大战前传III：黑帝君临(港);星际大战三部曲：西斯大帝的复仇(台);星战前传之西斯的复仇;西斯的反击","4159fc2bd12188f55afe8c188acd88d3","Movie"
"全金属外壳","http://movie.douban.com/subject/1300055/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p2204920889.jpg","8.4","剧情;战争","英语;越南语","1987.0","116.0","金甲战士;金甲部队;烈血焚城","00501fe2f1b6a4a8d93cc467beefc94a","Movie"
"背靠背，脸对脸","http://movie.douban.com/subject/1307856/","http://img3.douban.com/lpic/s6889154.jpg","9.0","剧情","汉语普通话","1994.0","141.0","背对背，脸对脸;Back to Back, Face to Face","30ab541a080f9cb57dfb2a97655fdd1a","Movie"
"星球大战2：帝国反击战","http://movie.douban.com/subject/1296528/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p732937546.jpg","8.2","动作;科幻;冒险","英语","1980.0","127.0","星球大战第二集：帝国反击战;星球大战第五集：帝国反击战;星际大战五部曲：帝国大反击;星球大战5：帝国反击战","bfd44894fdb136b78e84db3b8d171bdd","Movie"
"大地惊雷","http://movie.douban.com/subject/3626372/","http://img4.douban.com/view/movie_poster_cover/lpst/public/p1046956087.jpg","8.0","剧情;西部;冒险","英语","2010.0","110.0","真实的勇气(台);离奇复仇事件(港);真正的勇敢","4c217a5af0501ee8568951bde5f09145","Movie"
"母亲","http://movie.douban.com/subject/3036460/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1518748581.jpg","8.3","剧情","韩语","2009.0","128.0","骨肉同谋(港);非常母亲(台);Madeo;Mother","5fea3427db805f7d90f877dfca3c21a9","Movie"
"芝加哥","http://movie.douban.com/subject/1307697/","http://img3.douban.com/view/movie_poster_cover/lpst/public/p1571966850.jpg","8.4","喜剧;歌舞;犯罪","英语;匈牙利语","2002.0","113.0","漫舞芝加哥","615cc8d3ccae48084033ed0add507740","Movie"
